"Sample_Name","TP_2","TP_2.1","TP_2.2","TP_4","TP_4.1","TP_4.2","TP_6","TP_6.1","TP_6.2","TP_8","TP_8.1","TP_8.2","TP_10","TP_10.1","TP_10.2","TP_12","TP_12.1","TP_12.2","TP_14","TP_14.1","TP_14.2","TP_16","TP_16.1","TP_16.2","TP_18","TP_18.1","TP_18.2","TP_20","TP_20.1","TP_20.2","TP_22","TP_22.1","TP_22.2","TP_24","TP_24.1","TP_24.2","TP_26","TP_26.1","TP_26.2","TP_28","TP_28.1","TP_28.2","TP_30","TP_30.1","TP_30.2","TP_32","TP_32.1","TP_32.2","TP_34","TP_34.1","TP_34.2","TP_36","TP_36.1","TP_36.2","TP_38","TP_38.1","TP_38.2","TP_40","TP_40.1","TP_40.2","TP_42","TP_42.1","TP_42.2","TP_44","TP_44.1","TP_44.2","TP_46","TP_46.1","TP_46.2","TP_48","TP_48.1","TP_48.2"
"Sample_11",3.2929281608545,,3.3386156409583,3.25684212790996,3.07983412278834,3.06631607008408,3.09387870919245,2.93599920080682,2.66332832400517,2.82892292516795,2.52568250833337,2.80713143908992,2.79149640449771,2.50719944531683,2.59949923997065,2.24203917442221,2.55149300566157,2.51720282797622,2.25588879442358,2.45647516882055,2.41442135257087,1.93478813705463,2.20439964066069,1.96213398422485,1.80585047984618,2.24333953805341,2.13585758102407,1.36050857452988,1.80434397266087,1.70555377295617,1.55730752664734,1.55257046643205,1.56452675541976,1.65265494366725,1.36666292178634,1.68660439526545,1.06047385455496,1.28066562576435,,0.95850319490344,1.21527646423909,1.13496358593732,0.844222623979544,1.15158680738329,0.747814695593353,0.937810708233567,0.963494219494765,0.901420579204291,0.90555264015925,0.656019766374294,0.887485930951639,0.694285850774204,0.565644795001045,0.387798619130023,0.116650883734125,0.496212301678888,0.784575319399631,0.373711115778861,0.178640843230892,-0.118489223346509,0.175279061158943,-0.472060072448335,0.25590349862188,-0.204585896345945,0.0109907486599644,0.103002062289339,,-0.429809026922778,-0.569977425446379,-0.432322416716255,-0.652365798964914,-0.95679262777453
"Sample_12",-4.6841616161447,,-4.43322788845933,-4.60662702102914,-4.17220104092963,-4.47551984894292,-4.52554869766916,-4.42690702194715,-4.07719246222093,-4.13912016595334,-4.40184742756331,-3.92419697697374,-4.26848798646621,-4.04814656500532,-4.25933151343504,-4.2634417582101,-4.1689798148957,-4.04926721711392,-4.32756160788215,-4.06603405949494,-4.07416025988615,-4.17714805873508,-4.18668788960089,-4.05444731905012,-3.84625857355207,-3.97837803339993,-4.21659554340699,-3.62646427723218,-3.91211725839847,-4.08830997400883,-3.99140743128703,-3.73184236309558,-3.89152721473832,-3.94424997858129,-4.19262945685379,-4.04610526613948,-4.00426971351605,-3.62172990859409,,-3.87133111595201,-4.00592012940677,-3.90939753663128,-4.00141460041923,-3.86087374766139,-3.80989293485683,-3.76257750465492,-3.59993108654913,-4.29055088584805,-4.24007665436541,-3.68637049144235,-4.29498888935155,-4.09582819159654,-3.87772536613874,-4.25976196195135,-3.87394572388052,-4.0894865833053,-3.70061089089292,-4.04517291426848,-4.26135824998609,-3.84015383774538,-3.99267800860349,-3.80583894771351,-4.1587238180259,-3.80114535734965,-3.78275300821988,-3.94081532897191,,-3.62230292247547,-3.71827714504469,-3.81322745732481,-3.9238988783152,-3.9887302125771
"Sample_13",-1.15111929172129,,-1.5086549408568,-1.58870662249945,-1.48579712007619,-1.46075613734867,-1.10310293074297,-1.10807134969027,-1.12442443441427,-1.20702427174236,-1.35906467752498,-1.2502756736438,-0.660744908532711,-1.05520767117329,-0.931610746472771,-1.0996804037948,-1.01630752822763,-0.873360841389491,-0.804795621835162,-1.10918477756633,-0.380940349885797,-0.489240984311187,-0.587705911744506,-0.597169630251264,-0.65702447963567,-0.654236044214649,-0.144475635126614,-0.838912996863186,-0.215113360808049,-0.455095467667642,0.147106988698474,-0.443124925610257,-0.354895810771936,-0.28402157024475,-0.200176372567017,0.104835607738957,0.00183341209594523,0.350779519307573,,-0.156087823490959,-0.0937247079200877,0.359714823100661,-0.0540150326860644,0.0307333355295942,-0.0589914618206388,0.113948527031536,0.38691844021477,0.425880687431981,0.48495579562686,0.636027614783801,0.516516616847123,0.392043539641192,0.326148497957568,0.365592512746281,0.680638175007781,0.416440254490086,0.646895159826511,0.788004748051586,0.255976030068714,0.795752171679743,0.78497347035531,0.591844135151425,1.41023611656886,0.917548771288623,1.16492959546135,0.828812447135299,,1.35835440060977,0.859513488665265,1.76101381414831,1.34138718932548,1.01827284831411
"Sample_14",-1.21567536486345,,-1.34134606551457,-1.76573427878157,-1.48556989698235,-1.25946001617796,-1.43170952219533,-1.86373957234162,-1.40594677760578,-2.17265451998932,-1.19192242626141,-1.69104618891658,-1.616877170084,-1.93338973697919,-1.80701690610961,-1.7666639180429,-1.45450298023248,-1.92878818087061,-2.05310369290517,-2.18675716623591,-2.13571001871878,-2.40181271287074,-1.90798487355809,-2.20086909003841,-2.31855486265279,-2.03844759390895,-2.49166398856261,-2.51274052350575,-2.56374886008378,-2.23477501341991,-3.01034529848662,-2.54380750846966,-2.92406656521454,-2.97103889087461,-2.80160587460245,-3.12248792407759,-3.1527138719954,-2.69212404318389,,-2.76385228678187,-2.99746492431092,-3.11787055514063,-3.17265871240965,-3.27083640343167,-3.14784063092998,-3.26095714844829,-3.3353192185162,-3.55621854325458,-3.82653008466261,-3.63956129534098,-3.51169691828282,-3.94654029455153,-3.72464963472167,-3.67169897295917,-4.02096490714444,-4.26340918039467,-3.88867678548037,-4.04075113236796,-4.47142410356093,-4.01950132425323,-4.01260553241938,-3.48324206939358,-3.85116130068758,-4.02534922307425,-4.44771388961311,-4.3013020304521,,-4.52944550215931,-4.40427036224584,-4.12364195910936,-4.62621809878136,-4.85696536613697
"Sample_15",-2.18808458286174,,-2.34744288080607,-2.40659637647956,-2.38693349631989,-2.32545178122514,-2.91562211345922,-2.36211128274073,-2.54131606319137,-2.52897666314855,-2.71278594622418,-2.80932999918806,-3.52377771252354,-2.72509041396354,-3.27783520836354,-2.76610753007278,-3.29591113393556,-3.10276706942583,-3.57185271735923,-3.42439363454223,-3.48479560181926,-3.80051164765808,-3.13189162839073,-3.11133949763557,-3.42388759704734,-3.84572169075919,-3.5427787986214,-3.7296414064071,-3.87639250061213,-4.08863424134032,-4.33402746584813,-3.91060397777316,-3.53650100691176,-4.11870362455709,-3.7833449025752,-4.43148069921832,-4.40892759623509,-4.35209242420185,,-4.49546060316391,-4.56268099503711,-4.47865302860419,-4.5126012873727,-4.64725275305758,-4.76110537364264,-5.0856230333894,-4.84419417449272,-4.98727301478288,-5.02106002662313,-5.08055515741759,-5.11173560835945,-5.00067774641374,-5.38017301879662,-5.34421693597985,-5.47816655943029,-5.84586936242855,-5.55873899504874,-5.53404376756637,-5.58245803163827,-5.74295558703672,-5.53147484547521,-5.34785406468172,-5.60900099564884,-5.61574447639373,-5.92636009274008,-5.64210475594131,,-6.05427762592328,-6.17989301132281,-6.27568333266043,-6.36592370912458,-6.20628856229782
"Sample_16",1.50146860409321,,1.72945914277727,1.35311677601525,1.64412372726845,1.74788366285516,1.74295711183187,1.75660651906192,1.68250187597775,1.8364821804307,1.93057891807503,1.7291919709931,1.92171872969947,1.60907812325868,2.09433996678322,2.41119199340741,2.50385206098966,2.53851039182479,2.72186978134688,2.57936351213004,2.44058632538024,2.93814900524514,2.5625459058459,2.50095750132283,2.66616616475996,2.64344134158374,2.93188505623436,2.90976520109976,3.06399746871333,3.06848763463015,2.82898084779723,3.1704563782121,3.4232529850397,3.56696038038561,3.00016436217764,,2.74448179014588,3.74178842519256,,3.60815340075376,3.86423201340084,3.25816439620755,3.73827723719132,3.82550307027947,3.84786328244345,3.96283282571907,3.96998487073329,4.16289143342657,,4.53101866353644,4.03982821385536,4.32097146707927,4.16678857195512,4.34095089203096,4.06956661680273,4.76101024822394,4.62373812216043,4.57913672832919,4.48329964203839,,4.44597624006222,5.17647526344602,4.77717236122337,5.17079710479678,4.91715538234214,5.14345559805675,,5.2290195480169,5.09272712418038,5.38855847492765,5.26190423468142,5.36226780029596
"Sample_17",,,2.47798623643331,2.91858389874626,2.67370220557905,2.61978812560269,3.25462642545538,2.61560449675141,2.35131384045549,2.57048716080782,2.94720975985938,3.20192819321652,3.03835918715494,3.25354243547424,3.28215038057355,3.06305293950341,3.26628709457118,2.85448653925357,3.51510554255237,2.99102695053707,3.50113616312906,2.81593684886228,3.13786828555255,3.04764651802695,3.16374046166827,3.51468698844192,2.770635742351,2.92377623429385,2.91355200970409,2.76521057764111,3.64564901863071,3.30004730179745,2.90910011848468,3.58999300354,3.12795277161343,3.26492802511105,2.66526710354781,3.08068225460182,,3.68301619222322,3.4230627789833,3.38833348419077,2.94629916313909,3.16647834129921,2.75839449933451,2.98316773206207,3.45839906071785,3.78472493721187,3.31367663039884,2.93569989612278,3.11987811274742,3.0559569857065,3.04092612307656,3.07181156203902,3.15699464445186,3.17312622933278,2.70737743769619,3.0001289644549,3.61959197293208,3.13441998195121,2.74692570052072,2.8672483052869,3.15240920390214,3.30361893514666,3.00428486168131,3.46902174483141,,3.43917911717346,3.41308714120882,,3.32507488488591,2.84660156577887
"Sample_18",2.78463152709906,,2.86720099593028,2.99346935426153,3.22557096256966,2.78148181269019,3.21751591597427,3.32426983839569,3.47817625196231,3.89023225880325,4.14207545038134,3.99481889101695,5.08588588909679,4.76628261456755,5.02496135702391,5.57162061901499,5.86925409069324,5.66587244523096,6.98072297866761,6.85336776576363,6.82102833085296,8.46113425442949,8.15650254798291,8.26346757870377,10.2315204593574,10.2454362357246,9.94539631135678,12.6838496777131,12.5180688074495,12.472964634074,15.6799990802716,15.6634982780297,15.6809034117535,19.5726472175837,19.4071091374119,19.1663227848204,24.1362481553145,24.3616297836895,,30.642378679278,30.2045597069431,30.3838883863547,38.5920163596228,38.5885041958514,38.0812497399714,48.3165720913777,48.351664394236,47.9103791675933,60.3816808128962,60.460985218322,60.5274906254886,76.920025507553,76.7543469697615,76.8751615445676,96.9844116426967,97.0160536433488,97.27399327755,122.192070270981,122.918661441515,122.288016884294,155.1308715264,154.991883192308,154.672605652725,196.568426283106,196.497089896609,196.381890822026,,248.872361439118,248.797531581435,314.880669079309,314.950082846465,315.116092961404
"Sample_19",-0.992692901946635,,-1.94970149281011,-1.4784038558573,-0.867226638723371,-0.279918311690466,-0.545016136912853,1.14436289652548,0.960120516313044,1.08421082584676,-0.186928741265245,1.54143385023018,0.950950995834911,0.710609452581309,-0.110926728190531,0.356103838292284,2.75128676191283,1.35245854236196,-0.0964598501061726,0.707856767933949,0.957309798290438,1.98473542810065,0.985555880188622,0.993656763919747,2.26786310316125,0.150971993539364,1.50347996710748,2.40352565335207,0.743391187022837,1.59385170513372,1.49862922753675,1.68248990323178,2.37870414127293,2.16221115151139,1.5321977702856,3.30592755761284,2.07942778217373,2.10955057052125,,1.82478781595137,2.2251061188859,1.23086246923389,2.58869232106001,3.49488620560068,0.0144398589395394,,0.996245530261352,0.959621697423086,,2.62303914649784,1.10558904483111,3.7188045629098,3.42237827968608,2.30632395455372,1.74210250780671,2.49300084372148,1.40814652189533,1.93086125011198,2.70420701976548,2.71699964353144,1.71322435635197,2.95042151037679,3.02532000621885,3.36321847798833,1.39829597497746,3.55691599600538,,2.68309472286052,1.92020393592732,2.72947417828318,2.90169148734387,2.55685772861112
"Sample_20",-3.60116647131577,,-4.9135816823685,-4.08019410410777,-3.87177355643015,-2.52691431662477,-2.94983747702518,-1.83279055976909,-1.93687455760409,-2.40967115300241,-1.16498351480838,-1.86172685019738,-1.73575340129468,-2.64750962598619,-2.28936412761339,-0.784661752419378,-0.0641474239475921,-0.982798505003742,-2.62385238042111,-1.95072208645178,-1.74424451022603,-1.41816089885683,-0.458508291262906,-3.53084216833222,-1.39700056564795,-1.59989001542559,-0.0194042054186117,-0.498183861569804,-0.400160138023441,-2.62093756703657,-1.770656431886,0.135593932454748,0.0166521598500425,-1.13193268743518,-2.66726592747234,-1.82984576395382,-1.21365538423438,-1.79222791325802,,0.408466502924274,-0.876666001980582,-1.18790779556262,-0.865985609606195,-1.31860390263539,-0.447046668169898,-0.909452968495359,-0.433414402030336,-0.986044562961193,0.752796628635884,-1.85051136703528,-1.97475184674375,-0.408971210770762,-0.846739729596062,-1.37691682669745,-1.1459632498065,-1.48555772482768,-0.915979990506009,-0.332482591038936,1.42734677019003,-0.366747013174284,1.05804325384823,-0.0886402061623625,-1.27846660317215,-0.00418082691276189,-0.163408140310615,-0.309658278320232,,-0.874500803955593,-0.319569929575938,-0.74068163491459,-1.89161350221439,-0.215908085582977
"Sample_21",1.70958722781903,,0.564345191511711,4.50739072586071,4.57151531721786,6.5466154416729,6.43785378193745,6.22952448289888,7.21226137545188,5.72922480995087,4.61474973569793,4.20510537534061,0.0670640408085494,1.42204005598198,-0.253770192788261,-2.41417832160792,-3.99365793877725,-2.83331165010369,-4.05857943499766,-5.96514024678094,-5.25536346900064,-6.98596509566638,-5.84022302454259,-7.81298444509158,-7.48951880457694,-5.7434376921931,-5.07309310037485,-3.53771756631512,-3.48511818837796,-4.24497955215394,-0.338497604274865,-0.0391735912859291,0.0578652834846258,3.09654919479882,4.4222061104956,4.02240193422631,2.42692155314391,3.55694063519243,,3.71214544215716,3.77273685435395,2.67564079371388,0.705573467558686,0.352016218115688,0.129321217423127,-1.22243979237583,-1.77578535867783,-1.68960580787939,-4.64284721160801,-3.16887968606239,-3.49260827886841,-4.01157760035853,-3.22230351965925,-4.57814720214604,-5.09863969001931,-5.09516711528339,-2.14487022443137,-3.37700000906426,-1.90291344772211,-2.59287017812951,-2.40501107683461,-0.817475345091996,-0.97934295662948,0.0580151327915497,0.0780980844217603,0.592948319234027,,1.51690071138189,1.16343081771716,2.36426117510669,0.00194320389613134,1.27101637030756
"Sample_22",3.70408480905868,,3.77465977873216,3.6691135626862,3.53268115179812,3.51067492031718,3.31385753404578,3.54439130774173,3.55041018571445,3.13883777585519,3.14192426446884,3.19370086185425,3.31195776129689,3.20069648191577,3.07137758729796,2.75542014231144,3.17589131954868,2.84646665707989,2.79459029901099,2.66851121468571,2.80430915846725,2.89016826831641,2.6266171078271,2.40996382327068,2.51301356178342,2.37323849348425,2.65699470323146,2.60458717625519,2.25404627856458,2.32511912143579,2.33741270082221,2.35276163936169,2.02627373676485,2.12146348755897,2.02812550075836,2.04113062374128,1.79351319796879,1.82096256413448,,1.59785733921009,1.58728146235813,1.90519019954841,1.55590362812003,1.42032158879798,1.40902859534432,1.44555075307524,1.58921292363388,1.41989439425558,1.02036912277408,1.31879605364563,1.34061613254108,0.923390345394409,1.03914329102768,1.27059420118675,1.07618081165042,1.05497528027958,0.756863176472623,0.570039931361634,0.761741540319662,0.599714890654833,0.745536744334951,0.530499773039046,0.396959140991279,0.294067059734506,0.557562558793777,0.194903059625663,,0.366698473589408,0.321840630870181,0.283498903129943,0.246477299497969,0.131696785730012
